preco,area_m2,quartos,banheiros,vagas,distrito
280000,50,1,1,0,Liberdade
310000,50,1,1,0,Liberdade
280000,46,1,1,1,Liberdade
480000,51,2,1,1,Liberdade
606320,65,2,2,1,Liberdade
270000,55,2,1,0,Liberdade
226000,35,1,1,0,Liberdade
690000,75,3,2,2,Liberdade
350000,55,3,2,1,Liberdade
430000,38,1,1,1,Liberdade
320000,56,1,1,1,Liberdade
750000,68,2,2,1,Liberdade
189000,37,2,1,0,Liberdade
795000,75,3,1,2,Liberdade
300000,45,2,2,1,Liberdade
265000,36,1,1,0,Liberdade
525000,33,1,2,1,Liberdade
489000,38,1,1,1,Liberdade
281748,38,1,1,1,Liberdade
300000,45,2,1,1,Liberdade
1150000,96,2,2,3,Liberdade
240000,55,1,1,0,Liberdade
750000,78,2,1,1,Liberdade
189001,37,2,1,0,Liberdade
1200000,200,3,2,2,Liberdade
287000,53,2,2,1,Liberdade
795000,74,3,1,2,Liberdade
690000,100,3,2,1,Liberdade
209622,38,1,2,1,Liberdade
460000,42,1,1,1,Liberdade
280000,45,2,1,1,Liberdade
593600,115,3,1,1,Liberdade
291500,46,2,1,1,Liberdade
199000,35,1,1,1,Liberdade
265000,36,1,1,1,Liberdade
280000,31,1,1,1,Liberdade
629000,125,3,1,1,Liberdade
780000,100,3,2,2,Liberdade
855000,121,3,3,1,Liberdade
500000,48,2,1,1,Liberdade
340000,64,2,1,0,Liberdade
430000,53,2,1,1,Liberdade
324900,45,1,2,1,Liberdade
430000,45,1,1,1,Liberdade
515000,65,2,2,1,Liberdade
508800,57,2,2,1,Liberdade
353500,59,3,1,1,Liberdade
563000,70,2,2,1,Liberdade
310000,55,3,2,1,Liberdade
340000,44,2,1,1,Liberdade
500530,55,3,2,1,Liberdade
410000,45,2,1,0,Liberdade
199000,42,2,1,1,Pari
325000,62,3,2,1,Pari
695000,95,3,2,2,Pari
380000,61,2,2,1,Pari
485000,66,2,2,2,Pari
450000,62,3,1,1,Pari
661000,95,3,2,2,Pari
570000,65,2,2,2,Pari
660500,95,3,2,2,Pari
400000,65,2,2,1,Pari
329000,62,3,2,1,Pari
530000,65,2,2,2,Pari
599000,75,3,2,1,Pari
380000,70,3,1,1,Pari
370000,51,2,1,1,Pari
790000,130,3,2,1,Pari
240000,30,1,2,1,República
235000,30,1,1,0,República
1000000,220,3,2,1,República
1180000,171,2,2,1,República
419500,48,1,1,1,República
349500,34,1,1,1,República
290000,57,1,1,0,República
520000,45,1,1,1,República
449000,48,1,1,1,República
336000,36,1,1,1,República
210000,57,1,1,0,República
1250000,180,3,2,1,República
420000,48,1,1,0,República
332100,30,1,1,0,República
2400000,395,3,2,1,República
475000,93,3,1,0,República
520000,78,2,2,1,República
415000,48,2,1,0,República
2000000,177,3,2,1,República
1690000,310,3,2,1,República
600000,94,2,1,0,República
370000,65,1,1,0,República
310000,47,1,1,0,República
1020000,300,4,3,2,República
459700,39,1,2,0,República
1150000,105,3,1,1,República
950000,167,3,2,1,República
1180000,129,3,3,2,República
640000,105,3,1,1,República
330001,45,1,1,0,República
42000,48,1,1,1,República
450000,128,2,1,1,República
265000,37,1,1,0,República
300344,36,1,1,0,República
900000,192,3,2,1,República
430000,64,1,2,0,República
419900,48,1,1,0,República
245000,37,1,1,1,República
399000,55,1,1,1,República
780000,130,2,2,1,República
401100,40,1,2,1,República
385000,54,1,1,0,República
550000,76,2,2,1,República
265000,42,1,1,0,República
190000,30,1,1,0,República
490000,78,2,2,1,República
1530000,266,3,2,2,República
344840,35,1,1,1,República
417000,50,1,1,1,República
1300000,177,4,1,1,República
2500000,350,3,1,2,República
317900,36,1,2,1,Santa Cecília
2100000,155,4,3,3,Santa Cecília
695000,98,2,3,1,Santa Cecília
350000,40,1,1,1,Santa Cecília
1200000,94,2,2,1,Santa Cecília
510000,50,2,1,1,Santa Cecília
425000,63,2,2,1,Santa Cecília
355000,41,1,2,1,Santa Cecília
360000,33,1,1,1,Santa Cecília
630000,68,2,1,0,Santa Cecília
375000,42,1,2,1,Santa Cecília
400000,70,2,1,0,Santa Cecília
680000,87,2,1,1,Santa Cecília
550000,111,2,1,0,Santa Cecília
500000,87,2,1,1,Santa Cecília
750000,87,3,2,1,Santa Cecília
630000,116,2,2,1,Santa Cecília
585000,55,2,2,1,Santa Cecília
495000,87,2,1,1,Santa Cecília
400000,87,2,1,1,Santa Cecília
460000,33,1,2,1,Santa Cecília
1811498,160,2,2,2,Santa Cecília
350000,65,1,1,0,Santa Cecília
1927626,213,2,3,2,Santa Cecília
420000,58,1,1,0,Santa Cecília
2100000,255,3,2,2,Santa Cecília
470000,59,2,2,1,Santa Cecília
800000,100,3,2,1,Santa Cecília
290000,36,1,1,0,Santa Cecília
890000,203,3,4,1,Santa Cecília
469900,77,2,1,1,Santa Cecília
550000,45,1,1,1,Santa Cecília
1200000,134,3,2,1,Santa Cecília
530000,43,2,1,1,Santa Cecília
1150000,130,3,1,1,Santa Cecília
1040000,101,2,1,1,Santa Cecília
331500,36,1,1,1,Santa Cecília
640000,100,3,1,1,Santa Cecília
600000,48,2,1,1,Santa Cecília
750000,108,3,1,1,Santa Cecília
324900,40,1,2,1,Santa Cecília
350000,66,2,1,0,Santa Cecília
285700,36,1,1,0,Santa Cecília
1280000,148,3,2,1,Santa Cecília
189000,37,2,1,0,Sé
250000,38,1,1,1,Sé
269900,62,2,1,0,Sé
270000,35,1,1,0,Sé
280000,30,2,1,0,Sé
350000,87,2,1,0,Sé
280000,34,1,1,1,Sé
354000,59,3,2,1,Sé
305000,50,2,1,1,Sé
700000,70,2,1,1,Sé
190000,45,1,1,0,Sé
240000,45,1,1,0,Sé
335000,105,3,1,0,Sé
300000,38,1,1,0,Sé
241000,48,1,1,0,Sé
180000,42,1,1,0,Sé
300000,51,2,2,1,Sé
380000,44,1,1,1,Sé
160000,42,1,1,1,Sé
185000,38,1,1,1,Sé
234000,32,1,2,1,Sé
270000,75,1,1,0,Sé
555000,70,2,2,1,Sé
280000,58,1,1,0,Sé
298900,52,2,1,1,Sé
350000,50,2,1,1,Sé
330000,37,1,1,1,Sé
230000,54,2,2,0,Sé
350000,76,1,2,1,Sé
350000,50,2,1,1,Sé
240000,32,1,1,1,Sé
250000,80,2,1,0,Sé
409990,80,2,2,1,Sé
222600,50,2,1,1,Sé
243800,43,1,1,1,Sé
240000,45,1,1,0,Sé
180000,48,1,1,0,Sé
270000,70,1,1,0,Sé
230000,60,1,1,0,Sé
293000,54,2,2,0,Sé
350000,67,1,1,0,Sé
585000,74,2,2,1,Casa Verde
305000,60,2,1,1,Casa Verde
325000,60,2,1,1,Casa Verde
560000,90,3,2,2,Casa Verde
679900,93,3,2,2,Casa Verde
739500,93,3,2,2,Casa Verde
565000,64,2,2,1,Casa Verde
551190,67,2,2,1,Casa Verde
586000,98,3,3,1,Casa Verde
345000,52,2,1,1,Casa Verde
638000,65,2,2,2,Casa Verde
550000,63,2,2,2,Casa Verde
647000,75,2,2,2,Casa Verde
3490000,505,4,5,4,Casa Verde
780000,88,3,2,2,Casa Verde
500000,90,3,2,1,Casa Verde
389900,53,2,2,1,Casa Verde
500000,65,2,2,1,Casa Verde
680000,80,3,3,2,Casa Verde
480000,65,2,2,2,Casa Verde
630000,94,3,2,2,Casa Verde
610000,65,2,2,2,Casa Verde
360000,82,3,2,2,Casa Verde
440000,47,2,1,1,Casa Verde
680000,90,3,2,2,Casa Verde
645000,65,2,1,1,Casa Verde
425000,82,3,2,2,Casa Verde
630000,65,2,2,2,Casa Verde
530000,74,2,2,1,Casa Verde
334999,49,2,1,1,Casa Verde
1325000,134,3,4,2,Casa Verde
550000,95,3,2,1,Casa Verde
387500,53,2,2,1,Casa Verde
728000,93,3,2,1,Casa Verde
360000,78,3,2,1,Casa Verde
1430000,132,3,4,2,Casa Verde
680000,88,3,2,1,Casa Verde
550000,98,3,2,1,Casa Verde
540000,64,3,2,2,Casa Verde
169100,50,2,1,1,Casa Verde
600000,65,2,2,1,Casa Verde
540000,96,3,3,1,Casa Verde
240000,45,2,1,0,Casa Verde
370000,68,2,1,1,Casa Verde
520000,65,2,2,1,Casa Verde
489500,98,2,2,1,Casa Verde
177200,42,2,1,0,Casa Verde
500000,83,3,2,2,Casa Verde
352900,47,2,2,1,Casa Verde
675000,67,2,2,1,Casa Verde
320000,56,3,1,1,Casa Verde
360000,70,2,1,1,Casa Verde
460000,66,2,2,2,Casa Verde
810000,120,3,2,3,Casa Verde
450000,64,2,2,2,Casa Verde
580000,76,3,2,2,Casa Verde
380000,53,2,2,1,Casa Verde
508000,90,3,2,2,Casa Verde
345000,64,1,2,1,Casa Verde
450000,59,2,1,1,Casa Verde
540000,65,3,2,1,Casa Verde
780000,88,3,2,2,Casa Verde
700000,92,3,2,2,Casa Verde
222000,44,2,1,1,Jaçanã
428940,58,3,2,1,Jaçanã
160000,35,1,1,1,Jaçanã
220000,45,2,1,1,Jaçanã
235500,48,2,1,1,Jaçanã
236000,42,2,1,1,Jaçanã
266045,45,2,1,1,Jaçanã
300000,52,2,1,1,Jaçanã
260000,78,2,1,1,Jaçanã
320000,95,3,1,2,Jaçanã
345000,67,3,2,1,Jaçanã
283454,45,2,1,1,Jaçanã
380000,96,3,1,1,Jaçanã
330500,59,3,2,1,Jaçanã
304968,59,3,2,1,Jaçanã
341000,75,2,1,2,Jaçanã
335200,59,3,2,1,Jaçanã
235000,45,2,1,1,Jaçanã
281161,45,2,1,1,Jaçanã
310000,54,2,2,1,Jaçanã
350000,74,3,1,1,Jaçanã
360000,60,3,2,2,Jaçanã
152500,34,1,1,0,Jaçanã
213817,45,2,1,1,Jaçanã
290000,53,2,2,1,Jaçanã
380000,77,3,2,1,Jaçanã
274000,45,2,1,1,Jaçanã
360000,60,2,2,2,Jaçanã
464500,67,2,1,1,Jaçanã
234900,47,2,1,1,Jaçanã
150000,40,1,1,1,Jaçanã
279000,45,2,1,1,Jaçanã
468000,68,2,2,1,Jaçanã
270000,55,2,1,1,Jaçanã
282500,48,3,1,1,Jaçanã
295500,59,3,2,1,Jaçanã
335000,72,3,1,1,Jaçanã
329000,50,2,2,1,Jaçanã
249900,54,2,2,1,Jaçanã
260000,74,2,1,1,Jaçanã
280000,78,2,1,1,Jaçanã
232000,48,3,1,1,Jaçanã
260000,78,2,1,1,Jaçanã
330000,75,3,1,1,Mandaqui
430000,68,3,2,1,Mandaqui
775000,105,3,2,2,Mandaqui
550000,80,3,2,3,Mandaqui
990000,123,3,2,2,Mandaqui
426000,82,3,1,1,Mandaqui
394000,70,3,2,1,Mandaqui
1100000,136,3,4,2,Mandaqui
280000,50,2,1,1,Mandaqui
860000,95,3,2,3,Mandaqui
510000,85,3,2,2,Mandaqui
450000,80,3,2,2,Mandaqui
300000,53,2,1,1,Mandaqui
398000,68,3,2,2,Mandaqui
890000,120,3,4,3,Mandaqui
750000,91,3,2,2,Mandaqui
420000,72,2,2,1,Mandaqui
810000,118,3,1,1,Mandaqui
215000,40,1,2,1,Mandaqui
445000,65,2,1,1,Mandaqui
790000,110,3,2,2,Mandaqui
340000,57,2,2,1,Mandaqui
900000,147,3,2,2,Mandaqui
882000,92,3,2,2,Mandaqui
475000,62,3,2,1,Mandaqui
495000,70,2,2,1,Mandaqui
430000,67,2,2,1,Mandaqui
570000,82,3,2,2,Mandaqui
798000,126,3,4,3,Mandaqui
640000,95,3,2,2,Mandaqui
430000,82,2,1,1,Mandaqui
460000,69,2,2,2,Mandaqui
940000,121,3,2,2,Mandaqui
424900,64,2,2,1,Mandaqui
980000,142,3,4,2,Mandaqui
760000,122,3,2,2,Mandaqui
850000,118,3,2,2,Mandaqui
360000,60,2,2,1,Mandaqui
360000,55,2,1,1,Mandaqui
1900000,260,4,5,5,Mandaqui
630000,82,3,3,2,Mandaqui
2130000,130,3,2,1,Itaim Bibi
3600000,185,3,4,3,Itaim Bibi
1970000,162,4,2,2,Itaim Bibi
1800000,135,3,3,2,Itaim Bibi
1100000,54,1,2,1,Itaim Bibi
6900000,321,3,4,5,Itaim Bibi
5900000,540,4,3,4,Itaim Bibi
649000,84,2,2,1,Itaim Bibi
830000,48,1,2,1,Itaim Bibi
2730000,146,3,4,2,Itaim Bibi
1450000,62,1,2,1,Itaim Bibi
2300000,100,2,3,2,Itaim Bibi
1200000,168,3,2,1,Itaim Bibi
700000,52,1,2,1,Itaim Bibi
963000,96,3,2,1,Itaim Bibi
1550000,182,4,2,2,Itaim Bibi
2890000,151,3,4,3,Itaim Bibi
690000,70,2,1,0,Itaim Bibi
2880000,240,4,4,3,Itaim Bibi
620000,83,2,1,0,Itaim Bibi
1200000,98,3,2,1,Itaim Bibi
900000,83,2,1,1,Itaim Bibi
1300000,67,2,2,2,Itaim Bibi
1800000,130,3,2,2,Itaim Bibi
4400000,343,4,5,4,Jardim Paulista
4240000,297,4,4,3,Jardim Paulista
880000,122,3,2,1,Jardim Paulista
1255000,100,3,2,1,Jardim Paulista
2550000,193,4,3,2,Jardim Paulista
2160000,155,3,3,2,Jardim Paulista
950000,103,3,1,1,Jardim Paulista
1630000,134,3,2,1,Jardim Paulista
3200000,210,4,3,3,Jardim Paulista
1100000,145,3,3,1,Jardim Paulista
1290000,150,3,2,1,Jardim Paulista
970000,98,2,1,1,Jardim Paulista
650000,112,2,1,1,Jardim Paulista
1350000,125,3,2,2,Jardim Paulista
2000000,163,3,2,1,Jardim Paulista
500000,38,1,1,1,Jardim Paulista
915000,130,3,2,1,Jardim Paulista
7500000,415,4,5,5,Jardim Paulista
750000,55,2,2,2,Jardim Paulista
1630000,130,3,2,1,Jardim Paulista
1590000,181,3,2,1,Jardim Paulista
650000,140,3,2,1,Jardim Paulista
1600000,145,3,1,1,Jardim Paulista
2590000,193,3,4,2,Jardim Paulista
1350000,113,3,2,1,Jardim Paulista
3180000,190,3,2,2,Jardim Paulista
2470000,159,3,4,2,Jardim Paulista
1900000,239,5,4,1,Jardim Paulista
650000,50,2,1,1,Jardim Paulista
3400000,286,4,2,3,Jardim Paulista
900000,100,2,1,1,Jardim Paulista
890000,84,2,2,1,Jardim Paulista
690000,46,1,1,1,Jardim Paulista
1220000,100,3,2,1,Jardim Paulista
4600000,348,4,5,4,Jardim Paulista
2550000,193,3,2,2,Jardim Paulista
1270000,107,3,2,2,Jardim Paulista
1060000,93,2,1,1,Jardim Paulista
1600000,150,3,2,2,Jardim Paulista
851000,45,1,1,1,Jardim Paulista
650000,80,2,2,1,Moema
720000,75,2,1,1,Moema
1350000,104,3,2,2,Moema
460000,55,1,1,1,Moema
2300000,160,3,4,3,Moema
1289000,143,4,4,2,Moema
3500000,221,3,4,4,Moema
609000,74,2,1,1,Moema
4950000,226,4,5,4,Moema
440000,43,1,1,1,Moema
2800000,173,3,4,3,Moema
3022000,183,4,3,4,Moema
1050000,135,3,2,1,Moema
1780000,130,3,4,2,Moema
2990000,189,4,4,4,Moema
3800000,230,4,5,4,Moema
1550000,140,4,4,2,Moema
5600000,316,4,5,5,Moema
2067000,125,3,2,2,Moema
5750000,306,4,5,5,Moema
730000,86,2,1,1,Moema
700000,70,2,2,1,Moema
650000,70,2,3,1,Moema
330000,32,1,1,1,Moema
2950000,172,2,3,3,Moema
680000,87,3,2,1,Moema
980000,100,3,4,2,Moema
990000,125,3,2,2,Moema
1150000,110,3,2,2,Moema
890000,80,2,2,2,Moema
920000,100,2,1,1,Moema
2120000,114,2,2,2,Moema
430000,42,1,2,1,Moema
3770000,257,3,4,4,Moema
500000,42,1,1,1,Moema
3119960,172,4,3,3,Moema
1800000,172,4,4,2,Moema
1500000,142,4,3,3,Moema
1250000,142,3,2,2,Moema
500000,55,1,1,1,Moema
440000,47,1,1,1,Moema
1150000,145,2,2,1,Moema
2590000,165,4,3,4,Moema
1300000,139,3,2,2,Moema
1600000,144,2,3,2,Moema
1345000,146,3,2,1,Moema
1890000,208,4,4,5,Moema
1030000,120,3,2,2,Moema
710000,70,2,2,1,Moema
1272000,100,3,2,1,Moema
850000,86,2,3,1,Moema
1350000,110,3,2,2,Moema
390000,45,1,1,1,Moema
829000,90,3,2,1,Moema
700000,78,3,2,1,Moema
740000,80,2,2,1,Moema
760000,78,2,2,1,Moema
900000,80,2,1,1,Moema
636000,60,2,2,1,Moema
2500000,220,4,4,4,Moema
1700000,124,4,4,2,Moema
700000,78,3,2,1,Moema
6000000,288,3,4,5,Moema
2650000,173,2,3,3,Moema
2890000,182,4,4,4,Moema
1050000,105,3,2,2,Moema
3600000,181,3,4,3,Moema
6950000,302,4,5,5,Moema
4000000,298,4,5,5,Moema
960000,73,1,2,2,Moema
2149000,158,3,4,3,Moema
500000,45,1,1,1,Moema
3200000,255,4,5,4,Moema
440000,45,1,1,1,Moema
1250000,142,3,2,2,Moema
500000,50,1,2,1,Moema
3500000,214,3,4,4,Moema
1150000,150,3,2,2,Moema
440000,45,1,1,1,Moema
3200000,173,3,4,3,Moema
650000,88,2,1,1,Moema
700000,76,2,2,1,Moema
1640000,154,3,2,2,Moema
425000,40,1,1,1,Moema
2150000,127,3,2,2,Moema
6800000,286,4,5,4,Alto de Pinheiros
1650000,143,3,4,3,Alto de Pinheiros
954000,106,3,2,2,Alto de Pinheiros
945000,106,3,2,2,Alto de Pinheiros
1580000,165,3,2,2,Alto de Pinheiros
820000,78,3,2,2,Alto de Pinheiros
3200000,167,3,4,2,Alto de Pinheiros
750000,80,2,2,1,Alto de Pinheiros
580000,34,1,1,1,Alto de Pinheiros
950000,106,3,2,2,Alto de Pinheiros
2000000,205,3,2,3,Alto de Pinheiros
2200000,205,3,2,3,Alto de Pinheiros
4450000,286,4,5,4,Alto de Pinheiros
1500000,120,3,2,2,Alto de Pinheiros
2200000,180,3,2,3,Alto de Pinheiros
530000,49,2,1,1,Alto de Pinheiros
550000,63,2,1,1,Alto de Pinheiros
375000,63,2,1,1,Alto de Pinheiros
970000,105,3,2,2,Alto de Pinheiros
1290000,120,3,2,3,Alto de Pinheiros
3800000,280,4,4,4,Alto de Pinheiros
690000,90,3,1,1,Alto de Pinheiros
3850000,620,4,5,5,Alto de Pinheiros
1126300,92,3,2,1,Alto de Pinheiros
1100000,124,3,2,2,Alto de Pinheiros
980000,103,3,2,2,Alto de Pinheiros
940000,100,3,1,2,Alto de Pinheiros
439493,56,2,1,2,Alto de Pinheiros
2800000,200,2,1,2,Alto de Pinheiros
1300000,114,3,2,3,Alto de Pinheiros
1400000,128,2,2,3,Alto de Pinheiros
5500000,359,4,5,5,Alto de Pinheiros
1300000,125,3,2,2,Alto de Pinheiros
900000,90,2,3,1,Alto de Pinheiros
2916530,225,3,4,3,Alto de Pinheiros
1400000,156,3,2,2,Alto de Pinheiros
435000,49,2,1,1,Alto de Pinheiros
970000,83,2,3,2,Alto de Pinheiros
1700000,125,3,2,2,Alto de Pinheiros
1372910,125,3,4,3,Alto de Pinheiros
980000,104,3,2,1,Alto de Pinheiros
7521000,377,6,7,4,Alto de Pinheiros
7000000,400,4,5,5,Alto de Pinheiros
1290000,165,3,2,2,Alto de Pinheiros
555700,30,1,1,1,Alto de Pinheiros
850000,107,3,2,2,Alto de Pinheiros
2600000,184,3,2,3,Alto de Pinheiros
2200000,194,3,4,2,Alto de Pinheiros
3400000,273,4,5,3,Alto de Pinheiros
6500000,319,3,4,4,Alto de Pinheiros
1950000,222,4,5,3,Alto de Pinheiros
7200000,387,4,5,4,Alto de Pinheiros
779000,93,2,3,2,Alto de Pinheiros
1580000,143,3,4,3,Alto de Pinheiros
5500000,253,4,5,4,Alto de Pinheiros
480000,76,3,2,1,Alto de Pinheiros
1100000,83,2,2,1,Alto de Pinheiros
1285000,165,3,2,2,Alto de Pinheiros
1100000,122,3,2,2,Alto de Pinheiros
850000,120,3,2,1,Perdizes
799000,124,3,3,1,Perdizes
950000,105,3,2,2,Perdizes
3800000,258,4,5,4,Perdizes
570000,40,1,2,1,Perdizes
960000,90,3,2,2,Perdizes
564750,63,2,2,1,Perdizes
1020000,105,3,2,3,Perdizes
535000,58,2,1,1,Perdizes
710000,72,3,2,1,Perdizes
530000,80,2,1,0,Perdizes
960000,134,3,2,1,Perdizes
640000,90,3,2,1,Perdizes
901000,98,3,3,2,Perdizes
1500000,128,4,4,2,Perdizes
700000,73,2,2,1,Perdizes
585000,69,2,1,1,Perdizes
380000,62,1,2,1,Perdizes
1000000,170,3,4,3,Perdizes
615000,88,3,2,1,Perdizes
750000,83,2,2,1,Perdizes
895000,110,3,2,1,Perdizes
2000000,220,3,4,3,Perdizes
1590000,246,4,3,4,Perdizes
668000,86,3,1,1,Perdizes
1250000,142,3,3,2,Perdizes
2450000,226,4,4,3,Perdizes
648800,80,3,1,1,Perdizes
792000,105,3,2,2,Perdizes
415000,55,2,1,0,Perdizes
575000,91,2,2,2,Perdizes
425000,64,2,1,0,Perdizes
560000,72,2,2,1,Perdizes
415000,30,1,2,1,Perdizes
2100000,157,4,5,2,Perdizes
750000,98,3,2,1,Perdizes
700000,89,2,1,1,Perdizes
740000,72,3,2,2,Perdizes
600000,50,2,2,1,Perdizes
849800,103,3,2,2,Perdizes
780000,95,3,2,2,Perdizes
1380000,174,4,3,3,Perdizes
2590000,209,4,3,5,Perdizes
5500000,307,4,5,7,Perdizes
790000,102,3,2,1,Perdizes
1180000,145,4,5,2,Perdizes
3192000,224,3,4,4,Perdizes
1000000,125,3,2,1,Perdizes
700000,80,3,2,1,Perdizes
5320000,270,3,4,4,Perdizes
1450000,170,4,3,2,Perdizes
900000,140,3,2,2,Perdizes
755000,80,3,1,1,Perdizes
2550000,240,4,3,3,Perdizes
999000,86,3,2,2,Perdizes
850000,112,3,1,1,Perdizes
1160000,131,3,2,1,Perdizes
1200000,83,2,2,2,Perdizes
1360000,170,3,2,2,Perdizes
1330000,155,4,2,3,Perdizes
1500000,156,3,2,2,Perdizes
420000,55,2,1,1,Perdizes
798000,84,2,1,1,Pinheiros
379000,68,1,2,0,Pinheiros
840000,96,2,1,1,Pinheiros
599000,75,1,2,1,Pinheiros
900000,72,2,2,1,Pinheiros
630000,51,2,1,1,Pinheiros
790000,103,2,2,1,Pinheiros
705000,51,2,1,1,Pinheiros
590000,48,1,2,1,Pinheiros
850000,68,2,3,2,Pinheiros
700000,80,2,1,1,Pinheiros
689000,80,2,1,1,Pinheiros
505000,39,1,1,1,Pinheiros
510000,39,1,1,1,Pinheiros
690000,93,3,1,1,Pinheiros
524799,35,1,1,1,Pinheiros
900000,117,3,2,1,Pinheiros
265999,31,1,1,0,Pinheiros
1982000,160,4,4,2,Pinheiros
1500000,70,2,1,1,Pinheiros
425000,41,1,1,1,Pinheiros
629000,50,2,2,1,Pinheiros
2650000,191,4,5,4,Pinheiros
980000,125,1,2,2,Pinheiros
730000,83,2,1,1,Pinheiros
730000,78,2,1,1,Pinheiros
1200000,94,3,2,2,Pinheiros
650000,67,2,1,1,Pinheiros
1550000,110,2,2,2,Pinheiros
450000,57,1,1,1,Pinheiros
420000,60,2,1,1,Pinheiros
498000,42,1,1,1,Pinheiros
650000,52,1,2,1,Pinheiros
650000,48,2,2,1,Pinheiros
760000,113,2,1,1,Pinheiros
812500,65,2,2,1,Pinheiros
660000,70,2,1,1,Pinheiros
650000,74,2,1,1,Pinheiros
430000,45,1,1,1,Pinheiros
1900000,250,3,3,2,Pinheiros
1600000,120,3,2,2,Pinheiros
700000,76,2,2,1,Pinheiros
840000,107,3,2,1,Pinheiros
970000,94,3,2,2,Pinheiros
925000,92,2,2,1,Pinheiros
688000,73,2,1,1,Pinheiros
700000,83,3,1,0,Pinheiros
3190000,211,4,3,3,Pinheiros
750000,78,2,1,1,Pinheiros
1379000,102,3,3,2,Vila Madalena
930000,66,2,2,1,Vila Madalena
1410000,93,3,3,2,Vila Madalena
1491000,88,3,2,2,Vila Madalena
850000,70,2,2,1,Vila Madalena
630000,64,1,2,1,Vila Madalena
1220000,89,2,3,2,Vila Madalena
599000,63,1,2,1,Vila Madalena
570000,65,3,2,1,Vila Madalena
1476000,82,2,2,2,Vila Madalena
925000,112,2,2,1,Vila Madalena
550000,63,1,2,1,Vila Madalena
637500,85,3,2,2,Mooca
680000,83,2,2,1,Mooca
441000,70,2,2,2,Mooca
550000,79,2,2,1,Mooca
690000,85,3,2,2,Mooca
660000,85,3,3,1,Mooca
499000,70,2,2,2,Mooca
511000,70,2,2,2,Mooca
220000,70,2,2,1,Mooca
810000,110,3,4,2,Mooca
600000,82,3,2,1,Mooca
299000,54,2,2,1,Mooca
525000,70,2,2,2,Mooca
670000,71,3,2,2,Brooklin
795000,75,2,3,2,Brooklin
1440000,134,3,4,3,Brooklin
1400000,119,3,4,2,Brooklin
1350000,110,3,2,4,Brooklin
635000,55,2,2,1,Brooklin
1300000,131,3,4,2,Brooklin
1650000,161,3,5,3,Brooklin
1520000,127,3,4,2,Brooklin
1080000,124,3,5,2,Brooklin
2450000,162,2,5,3,Brooklin
1480000,111,3,3,2,Brooklin
1290000,83,2,3,2,Brooklin
1410000,125,3,4,2,Brooklin
1290000,83,1,2,2,Brooklin
542000,60,2,2,1,Brooklin
1240000,106,3,4,2,Brooklin
590000,45,1,2,1,Vila Olimpia
753000,46,2,2,1,Vila Olimpia
560000,35,1,2,1,Vila Olimpia
2600000,206,4,1,3,Vila Olimpia
1443998,84,2,3,2,Vila Olimpia
690000,43,1,2,1,Vila Olimpia
1312150,85,2,1,2,Vila Olimpia
1176588,82,3,3,1,Vila Olimpia
550000,45,1,2,1,Vila Olimpia
1079000,80,3,2,2,Vila Olimpia
1100000,115,3,2,2,Vila Olimpia
200000,40,2,2,1,Mooca
950000,110,3,2,3,Mooca
580000,68,3,2,1,Mooca
850000,109,3,2,2,Mooca
503500,65,3,2,1,Mooca
299000,48,2,1,1,Mooca
320000,57,2,2,1,Mooca
430000,74,2,2,1,Mooca
625000,73,3,2,2,Mooca
340000,68,2,1,1,Mooca
1310000,178,4,4,3,Mooca
479000,70,3,2,1,Mooca
330000,65,2,1,1,Mooca
1020000,122,3,2,2,Mooca
530000,85,3,2,1,Mooca
392500,59,1,1,1,Brooklin
1280000,140,4,2,2,Brooklin
428000,56,2,1,1,Brooklin
1280000,136,3,2,3,Brooklin
1010000,95,1,2,1,Brooklin
460262,36,1,1,1,Brooklin
1510000,158,4,4,3,Brooklin
1190000,130,2,3,3,Brooklin
1450000,225,4,4,3,Brooklin
369000,35,1,1,1,Brooklin
650000,65,2,2,1,Brooklin
1200000,121,4,2,3,Brooklin
1090000,97,3,3,1,Brooklin
1400000,108,2,2,2,Brooklin
2200000,315,4,5,4,Brooklin
454377,67,2,2,1,Barra Funda
449997,67,2,2,1,Barra Funda
540000,69,2,2,1,Barra Funda
929900,94,2,3,2,Barra Funda
528000,51,1,2,1,Barra Funda
498000,69,2,2,1,Barra Funda
480000,58,2,2,1,Barra Funda
720000,100,3,3,2,Barra Funda
720000,100,3,3,2,Barra Funda
850000,70,2,2,2,Barra Funda
1350000,160,4,5,2,Barra Funda
531900,83,3,2,2,Barra Funda
330000,78,2,2,1,Barra Funda
580172,83,2,2,1,Barra Funda
458000,62,2,2,1,Barra Funda
878700,112,3,3,3,Barra Funda
800000,106,3,3,1,Bela Vista
480000,49,1,2,1,Bela Vista
1000000,103,2,3,2,Bela Vista
1050000,138,3,2,1,Bela Vista
610000,66,2,2,1,Bela Vista
690000,80,2,2,1,Bela Vista
513260,41,1,2,1,Bela Vista
217000,30,1,2,1,Bom Retiro
456000,58,2,2,1,Bom Retiro
740000,96,3,3,2,Bom Retiro
350000,61,3,2,1,Bom Retiro
390000,129,3,3,1,Bom Retiro
340000,70,2,2,1,Bom Retiro
456000,67,2,2,1,Bom Retiro
422000,72,3,2,2,Brás
262000,40,1,2,1,Brás
290000,46,1,2,1,Brás
280000,48,2,2,1,Brás
320000,61,2,2,1,Brás
